,close,high,low,p_change,open,pre_close,volume,date,date_week,key,atr21,atr14
2018-03-22,91.41,93.96,91.12,-4.092,93.74,95.31,4113899,20180322,3,201,2.6546729976663097,2.5308517645503197
2018-03-23,90.45,92.36,90.41,-1.05,91.82,91.41,5100420,20180323,4,202,2.8587936350496572,2.8467381959436913
2018-03-26,92.62,92.99,90.8,2.399,91.37,90.45,2769845,20180326,0,203,2.797994213462835,2.7591731031511806
2018-03-27,91.42,93.74,90.87,-1.296,92.81,92.62,4357296,20180327,1,204,2.842722012385184,2.829950022731035
2018-03-28,92.21,93.54,91.6,0.8640000000000001,91.76,91.42,5509660,20180328,2,205,2.7606563746516914,2.7112900197002134
2018-03-29,93.28,94.37,92.29,1.16,92.39,92.21,4940615,20180329,3,206,2.7778694315480483,2.743118017073519
2018-04-02,91.0,93.55,89.958,-2.444,93.14,93.28,4998386,20180402,0,207,2.851881301589129,2.8563022814637296
2018-04-03,92.74,92.93,91.18,1.912,91.55,91.0,2864528,20180403,1,208,2.7835284558374718,2.7554619772685567
2018-04-04,93.58,93.92,91.08,0.906,91.21,92.74,4619167,20180404,2,209,2.795934959877431,2.777400380299412
2018-04-05,94.28,95.04,93.83,0.748,94.17,93.58,266075,20180405,3,210,2.750849963441727,2.713746996259485
2018-04-06,91.91,93.81,90.81,-2.514,93.24,94.28,2968942,20180406,4,211,2.7734999668032096,2.7519140634248895
2018-04-09,92.14,94.24,91.96,0.25,92.7,91.91,3109723,20180409,0,212,2.732272697030943,2.694325521634902
2018-04-10,93.0,93.69,92.53,0.933,93.41,92.14,4614186,20180410,1,213,2.6457024517262684,2.572415452083574
2018-04-11,91.65,92.81,91.4,-1.452,91.93,93.0,502763,20180411,2,214,2.5333658650640882,2.4174267251390904
2018-04-12,93.35,93.94,92.06,1.855,92.52,91.65,3137327,20180412,3,215,2.4739689681720116,2.345769828453875
2018-04-13,93.03,94.3,92.54,-0.343,94.13,93.35,2510298,20180413,4,216,2.489971789263953,2.3863338513266896
2018-04-16,93.6,94.2,93.11,0.613,93.78,93.03,2811543,20180416,0,217,2.362701626483057,2.21348933781646
2018-04-17,93.935,94.59,93.59,0.358,93.98,93.6,248489,20180417,1,218,2.289728751285403,2.126357426107595
2018-04-18,98.28,95.22,94.08,4.626,94.08,93.935,435538,20180418,2,219,2.2288443193027097,2.0588431026265797
2018-04-19,102.37,102.96,99.05,4.162,99.36,98.28,11716884,20180419,3,220,2.8466766543511812,2.987664022276381
2018-04-20,100.81,102.6,100.42,-1.524,102.24,102.37,351738,20180420,4,221,2.980615140405896,3.1653088193061967
2018-04-23,100.61,101.16,99.91,-0.198,100.78,100.81,3183325,20180423,0,222,2.9332864912502568,3.071267643398705
2018-04-24,100.44,101.71,99.58,-0.16899999999999998,101.19,100.61,5049177,20180424,1,223,2.8602604465521018,2.9457652909455425
2018-04-25,98.78,100.3,97.9,-1.653,100.0,100.44,5129150,20180425,2,224,2.846600405949818,2.914329918819471
2018-04-26,100.1,100.18,98.61,1.336,98.75,98.78,184166,20180426,3,225,2.7541821871862755,2.7697525963102088
2018-04-27,99.61,100.29,98.93,-0.49,99.99,100.1,2017355,20180427,4,226,2.641074715578455,2.601785583468845
2018-04-30,98.75,100.37,98.73,-0.863,100.0,99.61,2567026,20180430,0,227,2.55006792321991,2.473547505672998
2018-05-01,98.2,98.82,97.32,-0.557,98.82,98.75,196630,20180501,1,228,2.5264253847375264,2.449074504916601
2018-05-02,97.63,99.37,97.55,-0.58,98.06,98.2,3541979,20180502,2,229,2.4622048951965536,2.3651979042610547
2018-05-03,97.14,97.32,95.51,-0.502,97.17,97.63,3572286,20180503,3,230,2.4829135410934584,2.4085048503595825
2018-05-04,98.35,98.95,96.04,1.246,96.35,97.14,2363206,20180504,4,231,2.521739582821918,2.4753708703116377
2018-05-07,98.58,98.99,98.29,0.234,98.53,98.35,2152136,20180507,0,232,2.4606723480060766,2.3919880876034147
2018-05-08,99.74,100.37,98.39,1.177,98.78,98.58,3199056,20180508,1,233,2.4206112254518133,2.342389675922961
2018-05-09,100.5,100.97,99.49,0.762,100.22,99.74,2694319,20180509,2,234,2.4178283867738517,2.348737719133229
2018-05-10,101.38,101.87,100.22,0.8759999999999999,100.71,100.5,2847550,20180510,3,235,2.3916621697899516,2.3195726899154625
2018-05-11,101.42,102.68,101.27,0.039,101.49,101.38,2522065,20180511,4,236,2.37242015435152,2.300962997926731
2018-05-14,101.29,102.15,101.11,-0.128,101.69,101.42,2234818,20180514,0,237,2.2512910493934206,2.132834598203168
2018-05-15,100.74,101.23,99.97,-0.5429999999999999,100.82,101.29,3442274,20180515,1,238,2.1784464085301534,2.041789985109416
2018-05-16,100.59,101.24,100.23,-0.149,100.28,100.74,2135157,20180516,2,239,2.076769462288312,1.9108846537614976
2018-05-17,101.22,101.64,100.3,0.626,100.65,100.59,2876062,20180517,3,240,2.0097904202550176,1.8347666999266317
2018-05-18,100.99,101.33,100.46,-0.227,100.93,101.22,2927601,20180518,4,241,1.9061731093127803,1.7061311399364145
2018-05-21,102.04,102.38,101.35,1.04,101.57,100.99,2084009,20180521,0,242,1.8383391902784145,1.6333136546115568
2018-05-22,102.7,103.24,102.08,0.647,102.32,102.04,2910660,20180522,1,243,1.8757629002560756,1.7155385006633455
2018-05-23,101.93,102.25,100.91,-0.75,101.82,102.7,2553938,20180523,2,244,1.8270571820474595,1.6654667005749
2018-05-24,102.01,102.31,100.72,0.078,101.69,101.93,2230032,20180524,3,245,1.840961074589513,1.7074044738315806
2018-05-25,101.1,101.64,100.47,-0.892,101.35,102.01,1850822,20180525,4,246,1.8063282496247643,1.6744172106540394
2018-05-29,97.72,99.84,96.98,-3.343,99.84,101.1,4377844,20180529,1,247,2.099389317856604,2.1218282492335048
2018-05-30,98.99,99.42,97.96,1.3,98.85,97.72,3076794,20180530,2,248,2.1939902889652196,2.257584482669041
2018-05-31,98.3,99.36,97.8,-0.6970000000000001,98.68,98.99,2780315,20180531,3,249,2.1436275354206664,2.1752398849798342
2018-06-01,98.25,99.61,98.22,-0.051,99.34,98.3,2711229,20180601,4,250,2.075115941288721,2.0705412336491897
2018-06-04,99.45,99.505,98.64,1.221,98.81,98.25,2417430,20180604,0,251,1.99601449207772,1.9551357358292938
2018-06-05,99.32,99.34,98.47,-0.131,99.12,99.45,194971,20180605,1,252,1.9136495382496959,1.8397843043853865
2018-06-06,100.97,100.995,99.57,1.661,100.0,99.32,2872713,20180606,2,253,1.8801359438623306,1.8004797304673315
2018-06-07,101.48,102.39,100.89,0.505,101.44,100.97,4245775,20180607,3,254,1.9883054035142218,1.969749099738353
2018-06-08,101.0,101.3,99.59,-0.473,101.29,101.48,3580513,20180608,4,255,1.9630049122850148,1.9351158864399052
2018-06-11,101.2,101.67,100.79,0.198,101.18,101.0,3453275,20180611,0,256,1.8645499202568374,1.7944337682479172
2018-06-12,100.73,101.5,100.24,-0.464,101.5,101.2,2426072,20180612,1,257,1.8095908365959752,1.723175932481529
2018-06-13,100.02,100.88,99.96,-0.705,100.87,100.73,3183754,20180613,2,258,1.757809851449905,1.6587524748173301
2018-06-14,99.65,101.07,99.52,-0.37,100.48,100.02,202576,20180614,3,259,1.738918046772314,1.6442521448416856
2018-06-15,98.52,99.27,97.31,-1.134,99.22,99.65,6741207,20180615,4,260,1.827198224339857,1.7863518588627971
2018-06-18,98.47,98.55,97.31,-0.051,97.85,98.52,3621308,20180618,0,261,1.8738165675823575,1.8601716110144284
2018-06-19,97.14,97.93,96.62,-1.351,97.14,98.47,3119593,20180619,1,262,1.8761968796203576,1.865482062879174
2018-06-20,96.42,97.89,96.357,-0.741,97.7,97.14,4495342,20180620,2,263,1.8977244360187624,1.898484454495286
2018-06-21,96.65,96.96,95.79,0.239,96.1,96.42,391552,20180621,3,264,1.8479313054710682,1.8253531938959155
2018-06-22,97.23,97.96,97.07,0.6,97.35,96.65,9083001,20180622,4,265,1.8199375504279685,1.7873061013764573
2018-06-25,98.54,100.098,95.65,1.347,97.05,97.23,7996734,20180625,0,266,2.058852318573,2.142065287859596
2018-06-26,98.21,99.83,98.065,-0.335,99.5,98.54,5166067,20180626,1,267,2.1080475623394843,2.203123249478312
2018-06-27,96.96,99.41,96.93,-1.273,98.43,98.21,3693718,20180627,2,268,2.141861420308869,2.2400401495478692
2018-06-28,96.97,97.45,96.57,0.01,97.01,96.96,3142396,20180628,3,269,2.0962376548259454,2.1600347962748274
2018-06-29,98.0,99.48,97.65,1.062,98.13,96.97,4698527,20180629,4,270,2.134761504387455,2.208030156771515
2018-07-02,99.0,99.04,97.16,1.02,97.4,98.0,3148710,20180702,0,271,2.128874094897651,2.1896261358686413
2018-07-03,97.8,99.21,97.77,-1.212,99.15,99.0,147921,20180703,1,272,2.0662491771793685,2.0896759844194888
2018-07-05,98.53,98.63,97.63,0.746,98.35,97.8,2385596,20180705,3,273,2.002953797435506,1.9937191864968966
2018-07-06,98.52,99.03,98.2,-0.01,98.46,98.53,1996861,20180706,4,274,1.9326852703956212,1.8918899616306404
2018-07-09,99.91,100.01,99.08,1.411,99.26,98.52,4991711,20180709,0,275,1.8915320639958635,1.836971300079887
2018-07-10,99.91,100.47,99.568,0.0,99.91,99.91,4675451,20180710,1,276,1.8968473309053464,1.8520417934025655
2018-07-11,100.3,100.8,99.66,0.39,99.66,99.91,3469606,20180711,2,277,1.8280430280955553,1.7571028876155568
2018-07-12,101.15,101.33,100.6,0.847,101.03,100.3,3688815,20180712,3,278,1.7909482073594898,1.7121558359334808
2018-07-13,100.5,101.15,99.62,-0.643,101.08,101.15,3456579,20180713,4,279,1.7672256430540207,1.68786839114235
2018-07-16,100.69,100.875,100.07,0.189,100.6,100.5,3265143,20180716,0,280,1.7047505845944206,1.6068192723233736
2018-07-17,101.15,101.46,100.65,0.457,100.78,100.69,3092155,20180717,1,281,1.6370459859947821,1.5205767026802544
2018-07-18,102.98,103.07,101.42,1.809,101.55,101.15,5923812,20180718,2,282,1.7045872599953842,1.635166475656216
2018-07-19,100.17,101.37,99.28,-2.729,100.2,102.98,7171098,20180719,3,283,1.7396247818140473,1.6958109455687211
2018-07-20,100.15,101.3,99.98,-0.02,100.13,100.17,3326356,20180720,4,284,1.854204347103865,1.8697028194928955
2018-07-23,101.22,101.4,100.01,1.068,100.15,100.15,2617933,20180723,0,285,1.8120039519125433,1.8057424435605094
2018-07-24,101.71,102.09,101.17,0.484,101.46,101.22,3155065,20180724,1,286,1.8236399562841439,1.8236434510857726
2018-07-25,102.63,102.78,101.08,0.905,101.23,101.71,2545997,20180725,2,287,1.8123999602582994,1.80715765760767
2018-07-26,102.5,103.15,102.355,-0.127,102.84,102.63,2743989,20180726,3,288,1.778545418416596,1.7582033032599764
2018-07-27,103.85,104.24,102.67,1.317,102.87,102.5,3815881,20180727,4,289,1.7632231076514344,1.7384428628253108
2018-07-30,100.85,103.11,100.35,-2.889,102.73,103.85,4423094,20180730,0,290,1.8538391887741135,1.8746504811152702
2018-07-31,99.52,101.2,99.44,-1.319,101.05,100.85,4330417,20180731,1,291,2.0862174443402948,2.2126970836332354
2018-08-01,99.45,100.93,99.17,-0.07,99.9,99.52,3315376,20180801,2,292,2.0565613130366103,2.152337472482138
2018-08-02,99.73,99.925,98.67,0.282,98.9,99.45,2481815,20180802,3,293,1.983692102760505,2.0326924761511855
2018-08-03,100.79,100.9,99.7,1.063,99.96,99.73,1830396,20180803,4,294,1.935174638873153,1.955000145997689
2018-08-06,100.92,101.32,100.4,0.129,100.77,100.79,2004583,20180806,0,295,1.9037951262482997,1.9063334598646584
2018-08-07,101.97,102.75,101.37,1.04,101.49,100.92,1852802,20180807,1,296,1.9089046602257265,1.913488998549366
2018-08-08,102.78,102.95,101.81,0.794,102.0,101.97,2228875,20180808,2,297,1.919913327477937,1.929023798742782
2018-08-09,102.99,103.32,102.28,0.204,102.44,102.78,2435472,20180809,3,298,1.868103024979919,1.8518206255770753
2018-08-10,101.58,102.2,101.17,-1.369,102.09,102.99,2473754,20180810,4,299,1.8446391136181006,1.8195778755001337
2018-08-13,101.81,102.3,101.4,0.226,101.48,101.58,3389332,20180813,0,300,1.821490103289176,1.7889674921001182
2018-08-14,102.18,102.6,101.83,0.363,101.93,101.81,2327169,20180814,1,301,1.7486273666264978,1.6864384931534315
2018-08-15,101.51,101.93,100.84,-0.6559999999999999,101.57,102.18,2219592,20180815,2,302,1.6887521514786172,1.6069133607329744
2018-08-16,102.65,103.14,101.865,1.123,101.9,101.51,2290459,20180816,3,303,1.6511383195260065,1.5626582459685785
2018-08-17,103.03,103.31,102.06,0.37,102.63,102.65,1950759,20180817,4,304,1.6646711995690973,1.594303813172764
2018-08-20,103.83,103.965,102.93,0.7759999999999999,103.02,103.03,2267945,20180820,0,305,1.6328829086991712,1.5570633047497267
2018-08-21,104.81,105.25,103.76,0.944,103.92,103.83,3218610,20180821,1,306,1.6862571897265284,1.6454548641164277
2018-08-22,105.83,106.26,104.51,0.973,104.9,104.81,2761309,20180822,2,307,1.7538701724786725,1.7500608822342345
2018-08-23,105.37,106.017,105.16,-0.435,105.54,105.83,1866855,20180823,3,308,1.7041547022533285,1.6776527646030004
2018-08-24,105.76,106.34,105.45,0.37,105.91,105.37,1844075,20180824,4,309,1.630140638412106,1.5726323959892672
2018-08-27,107.05,107.33,106.28,1.22,106.79,105.76,1971966,20180827,0,310,1.6601278531019166,1.6242814098573621
2018-08-28,107.28,107.43,106.678,0.215,107.06,107.05,2275034,20180828,1,311,1.66102532100174,1.630377221876377
2018-08-29,106.71,107.31,105.885,-0.531,107.04,107.28,1896159,20180829,2,312,1.6395684736379428,1.6029935922928595
2018-08-30,106.23,106.67,105.97,-0.45,106.6,106.71,1868328,20180830,3,313,1.6096077033072191,1.5639277799871472
2018-08-31,105.98,106.4,105.3,-0.235,105.52,106.23,2115471,20180831,4,314,1.591461548461109,1.5434040759888643
2018-09-04,107.01,107.27,105.58,0.972,106.35,105.98,2941859,20180904,1,315,1.6004195895100994,1.5629501991903487
2018-09-05,105.68,107.25,104.88,-1.243,107.0,107.01,5511854,20180905,2,316,1.6703814450091872,1.670556839298303
2018-09-06,105.4,105.87,104.55,-0.265,105.5,105.68,3623884,20180906,3,317,1.7421649500083602,1.7758159273918674
2018-09-07,106.08,106.345,105.35,0.645,105.64,105.4,2498582,20180907,4,318,1.67424086364396,1.6717071370729522
2018-09-10,107.29,107.8,106.56,1.141,106.56,106.08,3337028,20180910,0,319,1.7402189669490562,1.7688128521298887
2018-09-11,108.31,108.465,106.47,0.951,106.71,107.29,2795766,20180911,1,320,1.798835424499143,1.8509711385125671
2018-09-12,107.88,108.685,107.66,-0.397,108.31,108.31,4103135,20180912,2,321,1.7621231131810358,1.790174986710889
2018-09-13,108.66,109.19,107.93,0.723,108.2,107.88,3429550,20180913,3,322,1.7164755574373025,1.7194849884827692
2018-09-14,109.56,110.01,108.84,0.828,108.84,108.66,2999774,20180914,4,323,1.7540686885793668,1.7742203233517326
2018-09-17,109.2,110.24,108.94,-0.329,110.21,109.56,2383118,20180917,0,324,1.7382442623448757,1.7483242802381644
2018-09-18,109.64,109.87,108.965,0.403,109.44,109.2,2173236,20180918,1,325,1.6624947839498845,1.6358810428730761
2018-09-19,110.1,110.46,109.73,0.42,110.0,109.64,2365739,20180919,2,326,1.625904349045345,1.5857635704899944
2018-09-20,111.11,111.77,110.65,0.917,110.85,110.1,2844755,20180920,3,327,1.6717312264048587,1.6583284277579928
2018-09-21,110.9,111.51,110.76,-0.189,111.29,111.11,5662932,20180921,4,328,1.6479374785498708,1.6252179707235934
2018-09-24,109.85,110.835,109.35,-0.947,110.74,110.9,1871623,20180924,0,329,1.6581249804998859,1.643188907960452
2018-09-25,109.87,110.24,109.38,0.018000000000000002,110.24,109.85,1910563,20180925,1,330,1.645568164090807,1.626763720232395
2018-09-26,108.01,110.11,107.8,-1.693,110.08,109.87,2944245,20180926,2,331,1.7059710582643715,1.717861890868076
2018-09-27,107.85,108.35,107.34,-0.14800000000000002,108.01,108.01,2121705,20180927,3,332,1.7808827802403417,1.82614697208567
2018-09-28,106.49,107.87,106.28,-1.261,107.27,107.85,3931513,20180928,4,333,1.776257072945768,1.813327375807585
2018-10-01,107.9,108.99,107.61,1.324,107.81,106.49,3361319,20181001,0,334,1.74023370267797,1.755550392366573
2018-10-02,108.39,108.47,107.31,0.454,108.01,107.9,2223124,20181002,1,335,1.762030638798154,1.7854770067176953
2018-10-03,108.45,109.4,108.25,0.055,109.25,108.39,2505067,20181003,2,336,1.7382096716346838,1.7474134058220008
2018-10-04,107.74,108.85,106.81,-0.655,108.25,108.45,2478824,20181004,3,337,1.7656451560315303,1.7864249517123996
2018-10-05,107.23,108.47,106.72,-0.473,108.06,107.74,2399833,20181005,4,338,1.7642228691195732,1.7815682914840796
2018-10-08,106.99,107.23,105.57,-0.224,106.63,107.23,2723445,20181008,0,339,1.8011116991996137,1.8333591859528713
2018-10-09,106.66,106.93,105.935,-0.308,106.3,106.99,2604364,20181009,1,340,1.7551015447269214,1.7615779611591553
2018-10-10,103.57,107.01,103.52,-2.897,106.96,106.66,4555635,20181010,2,341,1.912819586115385,1.9920342330046026
2018-10-11,101.58,104.34,101.55,-1.921,103.22,103.57,6069405,20181011,3,342,2.2034723510139895,2.407763001937324
2018-10-12,103.0,104.92,101.71,1.398,104.31,101.58,4855985,20181012,4,343,2.2949748645581733,2.5147279350123486
2018-10-15,102.62,103.56,102.21,-0.369,102.85,103.0,2780949,20181015,0,344,2.2663407859619733,2.443430877010699
2018-10-16,104.27,104.47,102.69,1.608,103.07,102.62,3121017,20181016,1,345,2.2221279872381574,2.354973426742606
2018-10-17,104.98,105.27,103.94,0.6809999999999999,104.27,104.27,258731,20181017,2,346,2.2610254429437773,2.394310303176922
2018-10-18,102.84,104.759,102.29,-2.0380000000000003,104.53,104.98,4538224,20181018,3,347,2.2799322208579786,2.4042689294199984
2018-10-19,106.73,107.55,104.06,3.783,104.06,102.84,5726327,20181019,4,348,2.3899383825981624,2.5490330721639975
2018-10-22,104.51,106.96,104.45,-2.08,106.61,106.73,5003265,20181022,0,349,2.547216711452873,2.758495329208795
2018-10-23,104.38,104.52,101.84,-0.124,102.41,104.51,4223784,20181023,1,350,2.7601970104117064,3.0426959519809595
2018-10-24,101.84,104.95,101.51,-2.4330000000000003,104.43,104.38,4057024,20181024,2,351,2.8219972821924606,3.0956698250501646
2018-10-25,103.56,104.12,101.83,1.689,102.42,101.84,221951,20181025,3,352,2.7972702565386016,3.022913848376811
2018-10-26,101.25,102.66,100.14,-2.231,102.54,103.56,5395686,20181026,4,353,2.7720638695805464,2.955858668593236
2018-10-29,101.19,103.25,100.04,-0.059,102.47,101.25,4238666,20181029,0,354,2.8400580632550447,3.031077512780808
2018-10-30,102.08,102.39,100.41,0.88,101.6,101.19,3778198,20181030,1,355,2.7618709665954952,2.8909338444100343
2018-10-31,102.73,103.705,102.55,0.637,103.06,102.08,4511299,20181031,2,356,2.7394281514504475,2.840809331822026
2018-11-01,104.04,104.27,103.02,1.275,103.26,102.73,2786796,20181101,3,357,2.689480137682222,2.754034754245752
2018-11-02,103.71,105.05,102.886,-0.317,104.93,104.04,4322249,20181102,4,358,2.6558910342565625,2.696163453679647
2018-11-05,103.71,105.05,102.886,0.0,104.93,103.71,4322249,20181105,0,359,2.611173667505966,2.6252083265223614
2018-11-06,105.21,105.4,103.8,1.446,104.04,103.71,2697676,20181106,1,360,2.5274306068236023,2.5005138829860427
2018-11-07,107.29,107.46,104.91,1.977,105.87,105.21,229893,20181107,2,361,2.6385732789305436,2.6671120319212314
2018-11-08,107.31,107.48,104.895,0.019,105.73,107.29,3606904,20181108,3,362,2.6337029808459493,2.6561637609984015
2018-11-09,108.28,109.33,107.35,0.904,108.38,107.31,4444320,20181109,4,363,2.5797299825872235,2.5740085928652765
2018-11-12,106.49,108.44,106.3,-1.653,108.16,108.28,3154601,20181112,0,364,2.5397545296247483,2.5161407804832394
2018-11-13,107.86,108.2,106.47,1.287,106.65,106.49,3021822,20181113,1,365,2.4734132087497724,2.4219886764188097
2018-11-14,107.77,109.32,106.93,-0.083,108.71,107.86,480511,20181114,2,366,2.5058301897725204,2.4763901862296347
2018-11-15,109.6,109.695,106.34,1.6980000000000002,106.68,107.77,3742645,20181115,3,367,2.583027445247745,2.593538161399015
2018-11-16,109.46,110.38,108.58,-0.128,108.58,109.6,3486223,20181116,4,368,2.585479495679765,2.5957330732124757
2018-11-19,109.37,110.0,109.22,-0.08199999999999999,109.9,109.46,12923,20181119,0,369,2.4213449960725137,2.3536353301174793
2018-11-20,106.1,107.85,105.47,-2.99,107.84,109.37,250298,20181120,1,370,2.5639499964295602,2.5718172861018185
2018-11-21,106.5,107.67,106.13,0.377,106.37,106.1,2790977,20181121,2,371,2.62540908766324,2.6609083146215813
2018-11-23,105.74,106.45,105.31,-0.7140000000000001,105.88,106.5,938815,20181123,4,372,2.4903718978756726,2.458120539338704
2018-11-26,109.68,109.73,106.83,3.726,107.15,105.74,4488477,20181126,0,373,2.5576108162506093,2.561037800760207
2018-11-27,110.11,110.36,108.73,0.392,109.5,109.68,2838345,20181127,1,374,2.7451007420460063,2.835566093992176
2018-11-28,112.89,113.18,110.33,2.525,110.33,110.11,3995867,20181128,2,375,2.81372794731455,2.924157281459884
2018-11-29,112.89,113.18,110.33,0.0,110.33,112.89,3995867,20181129,3,376,2.83702540664959,2.9436029772652317
2018-11-30,112.27,112.45,110.37,-0.5489999999999999,110.37,112.89,3949667,20181130,4,377,2.808204915135991,2.8871225802965337
2018-12-03,112.27,112.45,110.37,0.0,110.37,112.27,3949667,20181203,0,378,2.782004468305449,2.8381729029236658
2018-12-04,107.64,112.16,107.54,-4.124,111.86,112.27,5159589,20181204,1,379,2.9590949711867722,3.0904165158671777
2018-12-06,108.25,108.39,104.78,0.5670000000000001,105.64,107.64,7455223,20181206,3,380,3.3709954283516166,3.677027647084894
2018-12-07,106.68,109.62,105.76,-1.45,108.2,108.25,4419413,20181207,4,381,3.4154503894105606,3.701423960806908
2018-12-10,105.79,106.715,103.5,-0.8340000000000001,105.94,106.68,4109993,20181210,0,382,3.5367730812823295,3.841234099365989
2018-12-11,105.4,108.01,104.51,-0.369,107.39,105.79,3132405,20181211,1,383,3.533430073893027,3.7957362194505238
2018-12-12,107.48,108.73,106.5,1.973,107.27,105.4,4183755,20181212,2,384,3.4794818853572944,3.6816380568571168
2018-12-13,106.7,108.36,106.33,-0.726,107.77,107.48,3542572,20181213,3,385,3.43225625941572,3.5854196492761647
2018-12-14,105.7,106.45,104.93,-0.937,105.77,106.7,5245408,20181214,4,386,3.3520511449233843,3.4473636960393463
2018-12-17,101.18,105.46,100.78,-4.276,105.46,105.7,7345570,20181217,0,387,3.585501040839443,3.7770485365674373
2018-12-18,101.02,102.57,100.47,-0.158,101.98,101.18,5220755,20181218,1,388,3.7350009462176788,3.97077539835845
2018-12-19,98.77,102.0,98.2,-2.227,99.76,101.02,6195553,20181219,2,389,3.7409099511069805,3.9480053452439896
2018-12-20,95.77,98.87,95.26,-3.037,97.91,98.77,7110453,20181220,3,390,3.924463591915439,4.1896046325447935
2018-12-21,91.33,96.63,91.15,-4.636,95.2,95.77,11005372,20181221,4,391,4.2604214471958555,4.646990681538824
2018-12-24,89.5,91.55,89.5,-2.004,90.74,91.33,3190855,20181224,0,392,4.443110406541686,4.8633919240003145
2018-12-26,93.84,93.89,89.05,4.849,89.85,89.5,5383666,20181226,2,393,4.479191278674261,4.860273000800273
2018-12-27,93.84,93.89,89.05,0.0,89.85,93.84,5383666,20181227,3,394,4.511992071522055,4.857569934026904
2018-12-28,93.84,93.89,89.05,0.0,89.85,93.84,5383666,20181228,4,395,4.54181097411096,4.855227276156651
2018-12-31,93.84,93.89,89.05,0.0,89.85,93.84,5383666,20181231,0,396,4.5689190673736,4.853196972669098
